         time                     X [m]               Y [m]               Z [m]          Long [deg]      Lat [deg]          h [m]        E(Acc) [m]        N(Acc) [m]       Up(Acc) [m]        E(Pre) [m]        N(Pre) [m]       Up(Pre) [m]           Tot Sat               Gal               GPS              GDOP
1999-Aug-27 09:09:23         4171699.67899        872121.41363       4730016.82641       11.80800       48.17151      538.68688          -0.39298           0.84224          14.09623           0.16742          -0.48145           3.30337                 8                 0                 8              2.00
1999-Aug-27 09:09:23         4171699.62290        872121.08301       4730015.76318       11.80800       48.17150      537.81288          -0.70512           0.22449          13.22223          -0.14473          -1.09920           2.42937                 8                 0                 8              2.00
1999-Aug-27 09:09:23         4171701.67451        872120.80703       4730017.63286       11.80799       48.17150      540.50767          -1.39509           0.01707          15.91701          -0.83469          -1.30662           5.12415                 8                 0                 8              2.00
1999-Aug-27 09:09:23         4171698.45889        872121.17270       4730015.58554       11.80800       48.17151      536.93290          -0.37913           0.94135          12.34224           0.18126          -0.38234           1.54938                 8                 0                 8              2.00
1999-Aug-27 09:09:23         4171695.25417        872121.71540       4730013.26065       11.80802       48.17151      533.18257           0.80787           1.64556           8.59191           1.36826           0.32188          -2.20094                 8                 0                 8              2.00
1999-Aug-27 09:09:23         4171692.27569        872119.24784       4730009.88592       11.80799       48.17152      528.38683          -0.99798           1.94364           3.79618          -0.43758           0.61995          -6.99668                 8                 0                 8              2.00
1999-Aug-27 09:09:23         4171696.59465        872120.55718       4730009.69348       11.80800       48.17148      531.24150          -0.60015          -1.53450           6.65084          -0.03975          -2.85818          -4.14201                 8                 0                 8              2.00
1999-Aug-27 09:09:23         4171693.87027        872119.94491       4730011.79914       11.80800       48.17152      530.94852          -0.64196           1.95023           6.35786          -0.08156           0.62655          -4.43499                 8                 0                 8              2.00
1999-Aug-27 09:09:23         4171693.62076        872121.21537       4730013.03881       11.80801       48.17152      531.88275           0.65267           2.76523           7.29210           1.21307           1.44154          -3.50076                 8                 0                 8              2.00
1999-Aug-27 09:09:23         4171697.10208        872120.62247       4730013.05306       11.80800       48.17150      534.08503          -0.64007           0.32595           9.49438          -0.07967          -0.99774          -1.29848                 8                 0                 8              2.00
1999-Aug-27 09:09:23         4171697.20198        872122.82017       4730012.92004       11.80803       48.17150      534.35104           1.49068          -0.17073           9.76039           2.05107          -1.49442          -1.03247                 8                 0                 8              2.00
1999-Aug-27 09:09:23         4171696.20403        872120.73201       4730014.99257       11.80800       48.17152      534.95895          -0.34908           2.25773          10.36830           0.21132           0.93405          -0.42456                 8                 0                 8              2.00
1999-Aug-27 09:09:23         4171697.55230        872119.45140       4730016.34870       11.80798       48.17152      536.67484          -1.87850           2.37401          12.08418          -1.31810           1.05032           1.29133                 8                 0                 8              2.00
